code	name	population
34023	Venta de Baños	6401
34024	Baquerín de Campos	28
34025	Bárcena de Campos	57
34027	Barruelo de Santullán	1174
34028	Báscones de Ojeda	137
34029	Becerril de Campos	742
34031	Belmonte de Campos	29
34032	Berzosilla	42
34033	Boada de Campos	17
34034	Boadilla del Camino	121
34035	Boadilla de Rioseco	113
34036	Brañosera	258
34037	Buenavista de Valdavia	304
34038	Bustillo de la Vega	285
34039	Bustillo del Páramo de Carrión	62
34041	Calahorra de Boedo	87
34042	Calzada de los Molinos	324
34045	Capillas	73
34046	Cardeñosa de Volpejera	53
34047	Carrión de los Condes	2035
34048	Castil de Vela	63
34049	Castrejón de la Peña	344
34050	Castrillo de Don Juan	195
34051	Castrillo de Onielo	98
34052	Castrillo de Villavega	175
34053	Castromocho	222
34055	Cervatos de la Cueza	265
34056	Cervera de Pisuerga	2277
34057	Cevico de la Torre	490
34058	Cevico Navero	185
34059	Cisneros	431
34060	Cobos de Cerrato	138
34061	Collazos de Boedo	99
34062	Congosto de Valdavia	151
34063	Cordovilla la Real	103
34066	Cubillas de Cerrato	60
34067	Dehesa de Montejo	127
34068	Dehesa de Romanos	61
34069	Dueñas	2624
34070	Espinosa de Cerrato	134
34071	Espinosa de Villagonzalo	168
34072	Frechilla	152
34073	Fresno del Río	186
34074	Frómista	784
34076	Fuentes de Nava	636
34077	Fuentes de Valdepero	466
34079	Grijota	2362
34080	Guardo	5872
34081	Guaza de Campos	61
34082	Hérmedes de Cerrato	79
34083	Herrera de Pisuerga	1914
34084	Herrera de Valdecañas	156
34086	Hontoria de Cerrato	104
34087	Hornillos de Cerrato	143
34088	Husillos	330
34089	Itero de la Vega	154
34091	Lagartos	124
34092	Lantadilla	280
34093	Vid de Ojeda, La	90
34094	Ledigos	66
34096	Lomas	49
34098	Magaz de Pisuerga	1015
34099	Manquillos	61
34100	Mantinos	143
34101	Marcilla de Campos	51
34102	Mazariegos	212
34103	Mazuecos de Valdeginate	95
34104	Melgar de Yuso	248
34106	Meneses de Campos	121
34107	Micieces de Ojeda	74
34108	Monzón de Campos	586
34109	Moratinos	62
34110	Mudá	84
34112	Nogal de las Huertas	41
34113	Olea de Boedo	41
34114	Olmos de Ojeda	194
34116	Osornillo	56
34120	Palencia	78144
34121	Palenzuela	212
34122	Páramo de Boedo	112
34123	Paredes de Nava	1892
34124	Payo de Ojeda	62
34125	Pedraza de Campos	95
34126	Pedrosa de la Vega	301
34127	Perales	92
34129	Pino del Río	170
34130	Piña de Campos	206
34131	Población de Arroyo	55
34132	Población de Campos	131
34133	Población de Cerrato	107
34134	Polentinos	41
34135	Pomar de Valdivia	467
34136	Poza de la Vega	176
34137	Pozo de Urama	23
34139	Prádanos de Ojeda	186
34140	Puebla de Valdavia, La	95
34141	Quintana del Puente	282
34143	Quintanilla de Onsoña	181
34146	Reinoso de Cerrato	54
34147	Renedo de la Vega	186
34149	Requena de Campos	22
34151	Respenda de la Peña	151
34152	Revenga de Campos	146
34154	Revilla de Collazos	75
34155	Ribas de Campos	140
34156	Riberos de la Cueza	54
34157	Saldaña	2958
34158	Salinas de Pisuerga	318
34159	San Cebrián de Campos	420
34160	San Cebrián de Mudá	154
34161	San Cristóbal de Boedo	22
34163	San Mamés de Campos	47
34165	San Román de la Cuba	61
34167	Santa Cecilia del Alcor	114
34168	Santa Cruz de Boedo	49
34169	Santervás de la Vega	439
34170	Santibáñez de Ecla	51
34171	Santibáñez de la Peña	1005
34174	Santoyo	180
34175	Serna, La	95
34176	Sotobañado y Priorato	139
34177	Soto de Cerrato	192
34178	Tabanera de Cerrato	133
34179	Tabanera de Valdavia	26
34180	Támara de Campos	76
34181	Tariego de Cerrato	476
34182	Torquemada	954
34184	Torremormojón	43
34185	Triollo	68
34186	Valbuena de Pisuerga	47
34189	Valdeolmillos	56
34190	Valderrábano	50
34192	Valde-Ucieza	80
34196	Valle de Cerrato	85
34199	Velilla del Río Carrión	1230
34201	Vertavillo	176
34202	Villabasta de Valdavia	32
34204	Villacidaler	47
34205	Villaconancio	62
34206	Villada	920
34208	Villaeles de Valdavia	51
34210	Villahán	98
34211	Villaherreros	204
34213	Villalaco	57
34214	Villalba de Guardo	184
34215	Villalcázar de Sirga	171
34216	Villalcón	60
34217	Villalobón	1734
34218	Villaluenga de la Vega	574
34220	Villamartín de Campos	181
34221	Villamediana	176
34222	Villameriel	106
34223	Villamoronta	241
34224	Villamuera de la Cueza	38
34225	Villamuriel de Cerrato	6469
34227	Villanueva del Rebollar	72
34228	Villanuño de Valdavia	89
34229	Villaprovedo	56
34230	Villarmentero de Campos	18
34231	Villarrabé	199
34232	Villarramiel	818
34233	Villasarracino	137
34234	Villasila de Valdavia	70
34236	Villaturde	157
34237	Villaumbrales	650
34238	Villaviudas	345
34240	Villerías de Campos	82
34241	Villodre	15
34242	Villodrigo	110
34243	Villoldo	343
34245	Villota del Páramo	332
34246	Villovieco	74
34901	Osorno la Mayor	1185
34902	Valle del Retortillo	160
34903	Loma de Ucieza	194
34904	Pernía, La	316
35001	Agaete	5599
35002	Agüimes	31914
35003	Antigua	12972
35004	Arrecife	64645
35005	Artenara	1049
35006	Arucas	38334
35007	Betancuria	773
35008	Firgas	7438
35009	Gáldar	24370
35010	Haría	5263
35011	Ingenio	31694
35012	Mogán	20487
35013	Moya	7746
35014	Oliva, La	27234
35015	Pájara	21349
35016	Palmas de Gran Canaria, Las	381223
35017	Puerto del Rosario	41808
35018	San Bartolomé	19099
35019	San Bartolomé de Tirajana	53397
35020	Aldea de San Nicolás, La	7508
35021	Santa Brígida	18394
35022	Santa Lucía de Tirajana	74602
35023	Santa María de Guía de Gran Canaria	13897
35024	Teguise	22703
35025	Tejeda	1883
35026	Telde	102791
35027	Teror	12522
35028	Tías	20628
35029	Tinajo	6434
35030	Tuineje	15596
35031	Valsequillo de Gran Canaria	9377
35032	Valleseco	3727
35033	Vega de San Mateo	7569
35034	Yaiza	17040
36001	Arbo	2576
36002	Barro	3623
36003	Baiona	12129
36004	Bueu	11950
36005	Caldas de Reis	9775
36006	Cambados	13721
36007	Campo Lameiro	1778
36008	Cangas	26582
36009	Cañiza, A	5122
36010	Catoira	3331
36013	Covelo	2368
36014	Crecente	1994
36015	Cuntis	4665
36016	Dozón	1073
36017	Estrada, A	20351
36018	Forcarei	3308
36019	Fornelos de Montes	1598
36020	Agolada	2304
36021	Gondomar	14702
36022	Grove, O	10518
36023	Guarda, A	10025
36024	Lalín	20207
36025	Lama, A	2397
36026	Marín	24242
36027	Meaño	5322
36028	Meis	4754
36029	Moaña	19452
36030	Mondariz	4410
36031	Mondariz-Balneario	637
36032	Moraña	4147
36033	Mos	15063
36034	Neves, As	3803
36035	Nigrán	17745
36036	Oia	3049
36037	Pazos de Borbén	2965
36038	Pontevedra	83260
36039	Porriño, O	20100
36040	Portas	2906
36041	Poio	17073
36042	Ponteareas	22940
36043	Ponte Caldelas	5533
36044	Pontecesures	3053
36045	Redondela	29241
36046	Ribadumia	5105
36047	Rodeiro	2393
36048	Rosal, O	6289
36049	Salceda de Caselas	9173
36050	Salvaterra de Miño	9990
36051	Sanxenxo	17414
36052	Silleda	8861
36053	Soutomaior	7426
36054	Tomiño	13566
36055	Tui	17323
36056	Valga	5824
36057	Vigo	296692
36058	Vilaboa	5919
36059	Vila de Cruces	5208
36060	Vilagarcía de Arousa	37565
36061	Vilanova de Arousa	10239
36901	Illa de Arousa, A	4932
36902	Cerdedo-Cotobade	5697
37001	Abusejo	175
37002	Agallas	132
37003	Ahigal de los Aceiteros	113
37004	Ahigal de Villarino	29
37005	Alameda de Gardón, La	68
37006	Alamedilla, La	118
37007	Alaraz	425
37008	Alba de Tormes	5166
37009	Alba de Yeltes	214
37010	Alberca, La	1071
37011	Alberguería de Argañán, La	106
37012	Alconada	152
37013	Aldeacipreste	106
37014	Aldeadávila de la Ribera	1209
37015	Aldea del Obispo	246
37016	Aldealengua	666
37017	Aldeanueva de Figueroa	250
37018	Aldeanueva de la Sierra	109
37019	Aldearrodrigo	139
37020	Aldearrubia	495
37021	Aldeaseca de Alba	74
37022	Aldeaseca de la Frontera	257
37023	Aldeatejada	2210
37024	Aldeavieja de Tormes	100
37025	Aldehuela de la Bóveda	273
37026	Aldehuela de Yeltes	190
37027	Almenara de Tormes	287
37028	Almendra	142
37029	Anaya de Alba	189
37030	Añover de Tormes	89
37031	Arabayona de Mógica	343
37032	Arapiles	651
37033	Arcediano	95
37034	Arco, El	88
37035	Armenteros	194
37036	San Miguel del Robledo	52
37037	Atalaya, La	108
37038	Babilafuente	917
37039	Bañobárez	291
37040	Barbadillo	388
37041	Barbalos	70
37042	Barceo	43
37044	Barruecopardo	448
37045	Bastida, La	25
37046	Béjar	12559
37047	Beleña	244
37049	Bermellar	124
37050	Berrocal de Huebra	68
37051	Berrocal de Salvatierra	83
37052	Boada	306
37054	Bodón, El	258
37055	Bogajo	133
37056	Bouza, La	55
37057	Bóveda del Río Almar	225
37058	Brincones	55
37059	Buenamadre	124
37060	Buenavista	350
37061	Cabaco, El	205
37062	Cabezabellosa de la Calzada	78
37063	Cabeza de Béjar, La	60
37065	Cabeza del Caballo	279
37067	Cabrerizos	4254
37068	Cabrillas	371
37069	Calvarrasa de Abajo	1166
37070	Calvarrasa de Arriba	573
37071	Calzada de Béjar, La	91
37072	Calzada de Don Diego	153
37073	Calzada de Valdunciel	690
37074	Campillo de Azaba	155
37077	Campo de Peñaranda, El	256
37078	Candelario	860
37079	Canillas de Abajo	77
37080	Cantagallo	265
37081	Cantalapiedra	950
37082	Cantalpino	833
37083	Cantaracillo	191
37085	Carbajosa de la Sagrada	7251
37086	Carpio de Azaba	113
37087	Carrascal de Barregas	1231
37088	Carrascal del Obispo	206
37089	Casafranca	64
37090	Casas del Conde, Las	59
37091	Casillas de Flores	184
37092	Castellanos de Moriscos	2724
37096	Castillejo de Martín Viejo	211
37097	Castraz	41
37098	Cepeda	293
37099	Cereceda de la Sierra	66
37100	Cerezal de Peñahorcada	71
37101	Cerralbo	139
37102	Cerro, El	399
37103	Cespedosa de Tormes	488
37104	Cilleros de la Bastida	21
37106	Cipérez	261
37107	Ciudad Rodrigo	12261
37108	Coca de Alba	104
37109	Colmenar de Montemayor	186
37110	Cordovilla	112
37112	Cristóbal	158
37113	Cubo de Don Sancho, El	432
37114	Chagarcía Medianero	73
37115	Dios le Guarde	114
37116	Doñinos de Ledesma	68
37117	Doñinos de Salamanca	2172
37118	Éjeme	124
37119	Encina, La	104
37120	Encina de San Silvestre	111
37121	Encinas de Abajo	605
37122	Encinas de Arriba	235
37123	Encinasola de los Comendadores	160
37124	Endrinal	210
37125	Escurial de la Sierra	241
37126	Espadaña	32
37127	Espeja	225
37128	Espino de la Orbada	250
37129	Florida de Liébana	251
37130	Forfoleda	190
37131	Frades de la Sierra	177
37132	Fregeneda, La	329
37133	Fresnedoso	104
37134	Fresno Alhándiga	205
37135	Fuente de San Esteban, La	1285
37136	Fuenteguinaldo	678
37137	Fuenteliante	94
37138	Fuenterroble de Salvatierra	270
37139	Fuentes de Béjar	212
37140	Fuentes de Oñoro	1136
37141	Gajates	157
37142	Galindo y Perahuy	653
37143	Galinduste	428
37144	Galisancho	361
37145	Gallegos de Argañán	264
37146	Gallegos de Solmirón	112
37147	Garcibuey	191
37148	Garcihernández	437
37149	Garcirrey	62
37150	Gejuelo del Barro	35
37151	Golpejas	155
37152	Gomecello	430
37154	Guadramiro	137
37155	Guijo de Ávila	75
37156	Guijuelo	5616
37157	Herguijuela de Ciudad Rodrigo	70
37158	Herguijuela de la Sierra	244
37159	Herguijuela del Campo	74
37160	Hinojosa de Duero	636
37161	Horcajo de Montemayor	129
37162	Horcajo Medianero	221
37163	Hoya, La	37
37164	Huerta	288
37165	Iruelos	33
37166	Ituero de Azaba	210
37167	Juzbado	198
37168	Lagunilla	441
37169	Larrodrigo	182
37170	Ledesma	1547
37171	Ledrada	477
37172	Linares de Riofrío	944
37173	Lumbrales	1571
37174	Macotera	1019
37175	Machacón	446
37176	Madroñal	142
37177	Maíllo, El	245
37178	Malpartida	96
37179	Mancera de Abajo	205
37180	Manzano, El	70
37181	Martiago	263
37182	Martinamor	79
37183	Martín de Yeltes	407
37184	Masueco	285
37185	Castellanos de Villiquera	628
37186	Mata de Ledesma, La	92
37187	Matilla de los Caños del Río	623
37188	Maya, La	163
37189	Membribe de la Sierra	112
37190	Mieza	198
37191	Milano, El	101
37192	Miranda de Azán	440
37193	Miranda del Castañar	385
37194	Mogarraz	268
37195	Molinillo	39
37196	Monforte de la Sierra	65
37197	Monleón	93
37198	Monleras	226
37199	Monsagro	138
37200	Montejo	205
37201	Montemayor del Río	263
37202	Monterrubio de Armuña	1326
37203	Monterrubio de la Sierra	151
37204	Morasverdes	252
37205	Morille	226
37206	Moríñigo	96
37207	Moriscos	459
37208	Moronta	72
37209	Mozárbez	507
37211	Narros de Matalayegua	212
37212	Navacarros	119
37213	Nava de Béjar	86
37214	Nava de Francia	123
37215	Nava de Sotrobal	155
37216	Navales	317
37217	Navalmoral de Béjar	59
37218	Navamorales	52
37219	Navarredonda de la Rinconada	168
37221	Navasfrías	422
37222	Negrilla de Palencia	83
37223	Olmedo de Camaces	113
37224	Orbada, La	197
37225	Pajares de la Laguna	106
37226	Palacios del Arzobispo	168
37228	Palaciosrubios	333
37229	Palencia de Negrilla	155
37230	Parada de Arriba	252
37231	Parada de Rubiales	247
37232	Paradinas de San Juan	383
37233	Pastores	56
37234	Payo, El	324
37235	Pedraza de Alba	231
37236	Pedrosillo de Alba	132
37237	Pedrosillo de los Aires	346
37238	Pedrosillo el Ralo	131
37239	Pedroso de la Armuña, El	210
37240	Pelabravo	1210
37241	Pelarrodríguez	172
37242	Pelayos	81
37243	Peña, La	88
37244	Peñacaballera	141
37245	Peñaparda	344
37246	Peñaranda de Bracamonte	6161
37247	Peñarandilla	181
37248	Peralejos de Abajo	163
37249	Peralejos de Arriba	36
37250	Pereña de la Ribera	332
37251	Peromingo	117
37252	Pinedas	105
37253	Pino de Tormes, El	157
37254	Pitiegua	187
37255	Pizarral	49
37256	Poveda de las Cintas	199
37257	Pozos de Hinojo	52
37258	Puebla de Azaba	154
37259	Puebla de San Medel	37
37260	Puebla de Yeltes	148
37261	Puente del Congosto	221
37262	Puertas	79
37263	Puerto de Béjar	373
37264	Puerto Seguro	59
37265	Rágama	213
37266	Redonda, La	71
37267	Retortillo	186
37268	Rinconada de la Sierra, La	105
37269	Robleda	471
37270	Robliza de Cojos	202
37271	Rollán	364
37272	Saelices el Chico	151
37273	Sagrada, La	94
37274	Salamanca	144825
37275	Saldeana	99
37276	Salmoral	125
37277	Salvatierra de Tormes	74
37278	San Cristóbal de la Cuesta	1031
37279	Sancti-Spíritus	782
37280	Sanchón de la Ribera	76
37281	Sanchón de la Sagrada	39
37282	Sanchotello	227
37283	Sando	124
37284	San Esteban de la Sierra	345
37285	San Felices de los Gallegos	377
37286	San Martín del Castañar	225
37287	San Miguel de Valero	318
37288	San Morales	345
37289	San Muñoz	216
37290	San Pedro del Valle	142
37291	San Pedro de Rozados	281
37292	San Pelayo de Guareña	91
37293	Santa María de Sando	100
37294	Santa Marta de Tormes	14730
37296	Santiago de la Puebla	309
37297	Santibáñez de Béjar	456
37298	Santibáñez de la Sierra	173
37299	Santiz	253
37300	Santos, Los	605
37301	Sardón de los Frailes	94
37302	Saucelle	280
37303	Sahugo, El	183
37304	Sepulcro-Hilario	164
37305	Sequeros	232
37306	Serradilla del Arroyo	251
37307	Serradilla del Llano	153
37309	Sierpe, La	40
37310	Sieteiglesias de Tormes	193
37311	Sobradillo	203
37312	Sorihuela	253
37313	Sotoserrano	557
37314	Tabera de Abajo	103
37315	Tala, La	84
37316	Tamames	784
37317	Tarazona de Guareña	302
37318	Tardáguila	201
37319	Tejado, El	86
37320	Tejeda y Segoyuela	89
37321	Tenebrón	137
37322	Terradillos	3041
37323	Topas	521
37324	Tordillos	340
37325	Tornadizo, El	94
37327	Torresmenudas	187
37328	Trabanca	177
37329	Tremedal de Tormes	41
37330	Valdecarros	337
37331	Valdefuentes de Sangusín	189
37332	Valdehijaderos	73
37333	Valdelacasa	216
37334	Valdelageve	67
37335	Valdelosa	406
37336	Valdemierque	64
37337	Valderrodrigo	144
37338	Valdunciel	95
37339	Valero	302
37340	Valsalabroso	141
37341	Valverde de Valdelacasa	65
37342	Valverdón	280
37343	Vallejera de Riofrío	72
37344	Vecinos	242
37345	Vega de Tirados	170
37346	Veguillas, Las	283
37347	Vellés, La	522
37348	Ventosa del Río Almar	105
37349	Vídola, La	104
37350	Vilvestre	428
37351	Villaflores	271
37352	Villagonzalo de Tormes	227
37353	Villalba de los Llanos	129
37354	Villamayor	7212
37355	Villanueva del Conde	163
37356	Villar de Argañán	91
37357	Villar de Ciervo	264
37358	Villar de Gallimazo	202
37359	Villar de la Yegua	174
37360	Villar de Peralonso	217
37361	Villar de Samaniego	88
37362	Villares de la Reina	6369
37363	Villares de Yeltes	109
37364	Villarino de los Aires	792
37365	Villarmayor	178
37366	Villarmuerto	39
37367	Villasbuenas	183
37368	Villasdardo	22
37369	Villaseco de los Gamitos	136
37370	Villaseco de los Reyes	331
37371	Villasrubias	256
37372	Villaverde de Guareña	144
37373	Villavieja de Yeltes	748
37374	Villoria	1345
37375	Villoruela	763
37376	Vitigudino	2445
37377	Yecla de Yeltes	230
37378	Zamarra	85
37379	Zamayón	195
37380	Zarapicos	55
37381	Zarza de Pumareda, La	142
37382	Zorita de la Frontera	160
38001	Adeje	49030
38002	Agulo	1110
38003	Alajeró	2026
38004	Arafo	5593
38005	Arico	8111
38006	Arona	82777
38007	Barlovento	1926
38008	Breña Alta	7247
38009	Breña Baja	5821
38010	Buenavista del Norte	4786
38011	Candelaria	28383
38012	Fasnia	2818
38013	Frontera	4184
38014	Fuencaliente de la Palma	1751
38015	Garachico	4869
38016	Garafía	1730
38017	Granadilla de Abona	51233
38018	Guancha, La	5540
38019	Guía de Isora	21796
38020	Güímar	20662
38021	Hermigua	1775
38022	Icod de los Vinos	23316
38023	San Cristóbal de La Laguna	158911
38024	Llanos de Aridane, Los	20760
38025	Matanza de Acentejo, La	9059
38026	Orotava, La	42187
38027	Paso, El	7623
38028	Puerto de la Cruz	30492
38029	Puntagorda	2203
38030	Puntallana	2553
38031	Realejos, Los	36727
38032	Rosario, El	17496
38033	San Andrés y Sauces	4182
38034	San Juan de la Rambla	4873
38035	San Miguel de Abona	21621
38036	San Sebastián de la Gomera	9258
38037	Santa Cruz de la Palma	15695
38038	Santa Cruz de Tenerife	209194
38039	Santa Úrsula	14953
38040	Santiago del Teide	11281
38041	Sauzal, El	8940
38042	Silos, Los	4743
38043	Tacoronte	24201
38044	Tanque, El	2852
38045	Tazacorte	4601
38046	Tegueste	11287
38047	Tijarafe	2507
38048	Valverde	5069
38049	Valle Gran Rey	4630
38050	Vallehermoso	2879
38051	Victoria de Acentejo, La	9158
38052	Vilaflor de Chasna	1715
38053	Villa de Mazo	4859
38901	Pinar de El Hierro, El	1894
39001	Alfoz de Lloredo	2394
39002	Ampuero	4319
39003	Anievas	274
39004	Arenas de Iguña	1665
39005	Argoños	1788
39006	Arnuero	2106
39007	Arredondo	452
39008	Astillero, El	18134
39009	Bárcena de Cicero	4319
39010	Bárcena de Pie de Concha	672
39011	Bareyo	1994
39012	Cabezón de la Sal	8358
39013	Cabezón de Liébana	604
39014	Cabuérniga	965
39015	Camaleño	930
39016	Camargo	30320
39017	Campoo de Yuso	670
39018	Cartes	5731
39019	Castañeda	2968
39020	Castro-Urdiales	32270
39021	Cieza	534
39022	Cillorigo de Liébana	1299
39023	Colindres	8598
39024	Comillas	2124
39025	Corrales de Buelna, Los	10767
39026	Corvera de Toranzo	2042
39027	Campoo de Enmedio	3696
39028	Entrambasaguas	5260
39029	Escalante	781
39030	Guriezo	2330
39031	Hazas de Cesto	1580
39032	Hermandad de Campoo de Suso	1588
39033	Herrerías	587
39034	Lamasón	269
39035	Laredo	11023
39036	Liendo	1196
39037	Liérganes	2407
39038	Limpias	1928
39039	Luena	600
39040	Marina de Cudeyo	5106
39041	Mazcuerras	2093
39042	Medio Cudeyo	7577
39043	Meruelo	2086
39044	Miengo	4891
39045	Miera	381
39046	Molledo	1507
39047	Noja	2588
39048	Penagos	2142
39049	Peñarrubia	319
39050	Pesaguero	295
39051	Pesquera	79
39052	Piélagos	25731
39053	Polaciones	221
39054	Polanco	5942
39055	Potes	1332
39056	Puente Viesgo	2845
39057	Ramales de la Victoria	2877
39058	Rasines	955
39059	Reinosa	8946
39060	Reocín	8399
39061	Ribamontán al Mar	4478
39062	Ribamontán al Monte	2303
39063	Rionansa	1029
39064	Riotuerto	1611
39065	Rozas de Valdearroyo, Las	247
39066	Ruente	1011
39067	Ruesga	836
39068	Ruiloba	722
39069	San Felices de Buelna	2367
39070	San Miguel de Aguayo	145
39071	San Pedro del Romeral	474
39072	San Roque de Riomiera	345
39073	Santa Cruz de Bezana	13088
39074	Santa María de Cayón	9167
39075	Santander	173375
39076	Santillana del Mar	4229
39077	Santiurde de Reinosa	255
39078	Santiurde de Toranzo	1646
39079	Santoña	11019
39080	San Vicente de la Barquera	4095
39081	Saro	516
39082	Selaya	1873
39083	Soba	1155
39084	Solórzano	1046
39085	Suances	8827
39086	Tojos, Los	387
39087	Torrelavega	51597
39088	Tresviso	59
39089	Tudanca	135
39090	Udías	928
39091	Valdáliga	2150
39092	Valdeolea	939
39093	Valdeprado del Río	325
39094	Valderredible	950
39095	Val de San Vicente	2758
39096	Vega de Liébana	719
39097	Vega de Pas	746
39098	Villacarriedo	1612
39099	Villaescusa	3933
39100	Villafufre	994
39101	Valle de Villaverde	274
39102	Voto	2686
40001	Abades	857
40002	Adrada de Pirón	37
40003	Adrados	127
40004	Aguilafuente	566
40005	Alconada de Maderuelo	23
40006	Aldealcorvo	20
40007	Aldealengua de Pedraza	73
40008	Aldealengua de Santa María	64
40009	Aldeanueva de la Serrezuela	40
40010	Aldeanueva del Codonal	113
40012	Aldea Real	279
40013	Aldeasoña	56
40014	Aldehorno	53
40015	Aldehuela del Codonal	23
40016	Aldeonte	57
40017	Anaya	125
40018	Añe	72
40019	Arahuetes	28
40020	Arcones	145
40021	Arevalillo de Cega	19
40022	Armuña	234
40024	Ayllón	1182
40025	Barbolla	158
40026	Basardilla	143
40028	Bercial	109
40029	Bercimuel	22
40030	Bernardos	465
40031	Bernuy de Porreros	766
40032	Boceguillas	719
40033	Brieva	93
40034	Caballar	82
40035	Cabañas de Polendos	171
40036	Cabezuela	644
40037	Calabazas de Fuentidueña	26
40039	Campo de San Pedro	230
40040	Cantalejo	3562
40041	Cantimpalos	1340
